,Complete,Fragmented,Missing,Total,Complete_BUSCO_perc
Anophryoides_haemophila_SRR1328076,37,51,341,429,0.0862470862471
Pseudokeronopsis_SRR1300460,247,51,131,429,0.575757575758
Heterocapsa_arctica_SRR1300520,201,68,160,429,0.468531468531
Thalassiosira_weissflogii_SRR1300481,261,45,123,429,0.608391608392
Thalassiosira_weissflogii_SRR1300476,238,59,132,429,0.554778554779
Alexandrium_andersonii_SRR1300512,101,113,215,429,0.235431235431
Moneuplotes_crassus_SRR1300459,191,61,177,429,0.445221445221
Gyrodinium_dominans_SRR1300469,1,0,428,429,0.002331002331
Polarella_glacialis_SRR1300519,202,56,171,429,0.470862470862
uncultured_eukaryote_SRR1300529,199,94,136,429,0.463869463869
Oxyrrhis_marina_SRR1300472,185,58,186,429,0.431235431235
Chaetoceros_brevis_SRR1300510,48,58,323,429,0.111888111888
Thalassionema_nitzschioides_SRR1328074,29,40,360,429,0.0675990675991
Erythrolobus_madagascarensis_SRR1300444,135,70,224,429,0.314685314685
Fabrea_salina_SRR1300445,283,34,112,429,0.659673659674
uncultured_eukaryote_SRR1300545,281,44,104,429,0.655011655012
Stichococcus_SRR1300543,241,75,113,429,0.561771561772
Micromonas_SRR1300454,253,71,105,429,0.589743589744
uncultured_eukaryote_SRR1300504,189,121,119,429,0.440559440559
Bolidomonas_SRR1300498,187,90,152,429,0.435897435897
Lessardia_elongata_SRR1300468,3,1,425,429,0.00699300699301
uncultured_eukaryote_SRR1300494,250,66,113,429,0.582750582751
Skeletonema_marinoi_SRR1300462,235,65,129,429,0.547785547786
uncultured_eukaryote_SRR1300499,324,18,87,429,0.755244755245
Thalassiosira_weissflogii_SRR1300485,251,50,128,429,0.585081585082
Micromonas_pusilla_SRR1300456,195,92,142,429,0.454545454545
Asterionellopsis_glacialis_SRR1300451,256,57,116,429,0.596736596737
Thalassiosira_weissflogii_SRR1300490,266,39,124,429,0.620046620047
uncultured_eukaryote_SRR1300538,251,94,84,429,0.585081585082
Triceratium_dubium_SRR1300492,112,85,232,429,0.261072261072
Partenskyella_glossopodia_SRR1300497,221,84,124,429,0.515151515152
Gonyaulax_spinifera_SRR1300518,162,70,197,429,0.377622377622
Pycnococcus_provasolii_SRR1300541,123,93,213,429,0.286713286713
Bathycoccus_prasinos_SRR1300505,226,61,142,429,0.526806526807
Leptocylindrus_danicus_SRR1300450,252,55,122,429,0.587412587413
Synchroma_pusillum_SRR1300531,188,98,143,429,0.438228438228
Sarcinochrysis_SRR1300501,59,45,325,429,0.137529137529
Thalassiosira_weissflogii_SRR1300480,257,49,123,429,0.599067599068
Micromonas_pusilla_SRR1300455,244,74,111,429,0.568764568765
Prorocentrum_lima_SRR1300465,8,7,414,429,0.018648018648
Thalassiosira_weissflogii_SRR1300489,277,32,120,429,0.645687645688
Thalassiosira_weissflogii_SRR1300477,245,53,131,429,0.571095571096
Attheya_septentrionalis_SRR1300527,192,55,182,429,0.447552447552
Phaeocystis_antarctica_SRR1300523,194,65,170,429,0.452214452214
Craspedostauros_australis_SRR1300521,111,71,247,429,0.258741258741
Pycnococcus_provasolii_SRR1300542,105,61,263,429,0.244755244755
Exanthemachrysis_gayraliae_SRR1300508,189,79,161,429,0.440559440559
Oxyrrhis_marina_SRR1300473,196,51,182,429,0.456876456876
Thalassiosira_weissflogii_SRR1300483,223,64,142,429,0.519813519814
Micromonas_pusilla_SRR1300458,252,71,106,429,0.587412587413
Pavlova_lutheri_SRR1300507,149,92,188,429,0.347319347319
Imantonia_SRR1300544,286,65,78,429,0.666666666667
Thalassiosira_weissflogii_SRR1300478,244,60,125,429,0.568764568765
Pavlova_gyrans_SRR1300532,129,63,237,429,0.300699300699
Oxyrrhis_marina_SRR1300474,253,31,145,429,0.589743589744
Eucampia_antarctica_SRR1300514,203,74,152,429,0.473193473193
uncultured_eukaryote_SRR1300533,200,63,166,429,0.4662004662
uncultured_eukaryote_SRR1300506,260,52,117,429,0.606060606061
Symbiodinium_sp._SRR1300471,200,89,140,429,0.4662004662
Thalassiosira_weissflogii_SRR1300484,262,43,124,429,0.610722610723
Pseudo-nitzschia_heimii_SRR1300452,268,38,123,429,0.624708624709
Thalassiosira_weissflogii_SRR1300491,260,44,125,429,0.606060606061
Brandtodinium_nutricula_SRR1300537,213,63,153,429,0.496503496503
Pycnococcus_provasolii_SRR1300509,178,78,173,429,0.414918414918
Erythrolobus_australicus_SRR1300443,161,72,196,429,0.375291375291
Climacostomum_virens_SRR1300461,285,37,107,429,0.664335664336
uncultured_eukaryote_SRR1300539,262,61,106,429,0.610722610723
Pelagodinium_beii_SRR1300503,221,62,146,429,0.515151515152
Bathycoccus_prasinos_SRR1300453,251,45,133,429,0.585081585082
Pyramimonas_sp._SRR1300524,232,90,107,429,0.540792540793
Chaetoceros_sp._SRR1300463,129,102,198,429,0.300699300699
uncultured_eukaryote_SRR1300525,245,62,122,429,0.571095571096
Dictyocha_speculum_SRR1300447,225,73,131,429,0.524475524476
Thalassiosira_weissflogii_SRR1300487,270,36,123,429,0.629370629371
Vitrella_brassicaformis_SRR1300530,206,82,141,429,0.480186480186
Minutocellus_polymorphus_SRR1300446,191,69,169,429,0.445221445221
Anophryoides_haemophila_SRR1328077,13,22,394,429,0.030303030303
Schizochytrium_aggregatum_SRR1300411,156,68,205,429,0.363636363636
Pleurochrysis_carterae_SRR1300349,208,64,157,429,0.484848484848
Spumella_elongata_SRR1300416,275,38,116,429,0.641025641026
Bolidomonas_pacifica_SRR1300363,207,90,132,429,0.482517482517
Bigelowiella_natans_SRR1300405,242,70,117,429,0.564102564103
Bigelowiella_natans_SRR1300359,219,81,129,429,0.51048951049
Rhodopseudomonas_SRR1300429,146,78,205,429,0.340326340326
Thalassiosira_SRR1300392,284,29,116,429,0.662004662005
Symbiodinium_sp._SRR1300344,155,63,211,429,0.361305361305
uncultured_eukaryote_SRR1300360,292,63,74,429,0.680652680653
uncultured_eukaryote_SRR1300245,244,59,126,429,0.568764568765
Cryptomonas_curvata_SRR1300356,170,91,168,429,0.39627039627
Hemiselmis_rufescens_SRR1300404,201,116,112,429,0.468531468531
Gephyrocapsa_oceanica_SRR1300425,197,96,136,429,0.459207459207
Symbiodinium_sp._SRR1300431,228,66,135,429,0.531468531469
Chrysocystis_fragilis_SRR1300385,172,90,167,429,0.400932400932
Stauroneis_constricta_SRR1300408,166,60,203,429,0.386946386946
Gephyrocapsa_oceanica_SRR1300426,185,112,132,429,0.431235431235
Skeletonema_marinoi_SRR1300409,147,101,181,429,0.342657342657
Pseudo-nitzschia_pungens_SRR1300393,264,40,125,429,0.615384615385
Schizochytrium_aggregatum_SRR1300400,254,53,122,429,0.592074592075
Picochlorum_SRR1300389,214,88,127,429,0.498834498834
Calcidiscus_leptoporus_SRR1300371,221,79,129,429,0.515151515152
Ditylum_brightwellii_SRR1300435,233,78,118,429,0.543123543124
Ostreococcus_mediterraneus_SRR1300342,293,29,107,429,0.682983682984
Aulacoseira_subarctica_SRR1300395,253,59,117,429,0.589743589744
Aplanochytrium_stocchinoi_SRR1300413,124,101,204,429,0.289044289044
Pseudo-nitzschia_pungens_SRR1300394,248,52,129,429,0.578088578089
Chrysoculter_rhomboideus_SRR1300372,138,77,214,429,0.321678321678
Ammonia_sp._SRR1300434,251,51,127,429,0.585081585082
Schizochytrium_aggregatum_SRR1300410,101,69,259,429,0.235431235431
uncultured_eukaryote_SRR1300241,257,89,83,429,0.599067599068
uncultured_eukaryote_SRR1300369,191,64,174,429,0.445221445221
Cafeteria_SRR1300417,231,95,103,429,0.538461538462
Isochrysis_sp._SRR1300376,50,44,335,429,0.11655011655
Isochrysis_SRR1300423,174,97,158,429,0.405594405594
Skeletonema_marinoi_SRR1300407,213,62,154,429,0.496503496503
Polyblepharides_amylifera_SRR1300428,220,90,119,429,0.512820512821
Symbiodinium_sp._SRR1300343,149,65,215,429,0.347319347319
Thalassiosira_punctigera_SRR1300398,253,60,116,429,0.589743589744
Chrysoreinhardia_SRR1300388,180,97,152,429,0.41958041958
Amphiprora_paludosa_SRR1300396,248,55,126,429,0.578088578089
uncultured_eukaryote_SRR1300246,176,97,156,429,0.410256410256
Proteomonas_sulcata_SRR1300355,133,123,173,429,0.310023310023
Micromonas_SRR1300441,289,39,101,429,0.67365967366
Symbiodinium_sp._SRR1300430,263,39,127,429,0.613053613054
Aplanochytrium_stocchinoi_SRR1300414,144,101,184,429,0.335664335664
Aplanochytrium_stocchinoi_SRR1300401,206,89,134,429,0.480186480186
Cyclotella_meneghiniana_SRR1300390,289,26,114,429,0.67365967366
Gephyrocapsa_oceanica_SRR1300427,192,112,125,429,0.447552447552
Chaetoceros_cf._neogracile_SRR1300373,234,57,138,429,0.545454545455
Pycnococcus_provasolii_SRR1300362,188,71,170,429,0.438228438228
Rhizochromulina_marina_SRR1300381,215,56,158,429,0.501165501166
Bolidomonas_SRR1300364,184,86,159,429,0.428904428904
Prasinoderma_singularis_SRR1300361,208,78,143,429,0.484848484848
Micromonas_SRR1300442,181,83,165,429,0.421911421911
Ochromonas_SRR1300383,270,45,114,429,0.629370629371
Bigelowiella_longifila_SRR1300406,161,104,164,429,0.375291375291
Micromonas_SRR1300438,270,51,108,429,0.629370629371
Hemiselmis_andersenii_SRR1300352,149,102,178,429,0.347319347319
Thalassiosira_rotula_SRR1300436,94,69,266,429,0.219114219114
Scyphosphaera_apsteinii_SRR1300370,241,54,134,429,0.561771561772
uncultured_eukaryote_SRR1300242,250,97,82,429,0.582750582751
Rhodopseudomonas_SRR1300440,140,105,184,429,0.32634032634
Isochrysis_sp._SRR1300346,159,49,221,429,0.370629370629
Micromonas_SRR1300421,268,56,105,429,0.624708624709
Isochrysis_sp._SRR1300375,58,39,332,429,0.135198135198
Micromonas_pusilla_SRR1300367,236,55,138,429,0.550116550117
Chattonella_subsalsa_SRR1300240,250,72,107,429,0.582750582751
Hemiselmis_andersenii_SRR1300351,183,111,135,429,0.426573426573
Pleurochrysis_carterae_SRR1300348,138,86,205,429,0.321678321678
Rhodomonas_salina_SRR1300353,231,81,117,429,0.538461538462
Hanusia_phi_SRR1300354,184,67,178,429,0.428904428904
Fibrocapsa_japonica_SRR1300377,150,91,188,429,0.34965034965
Symbiodinium_sp._SRR1300433,140,102,187,429,0.32634032634
Micromonas_SRR1300437,276,55,98,429,0.643356643357
Bigelowiella_natans_SRR1300358,247,70,112,429,0.575757575758
Florenciella_parvula_SRR1300365,102,92,235,429,0.237762237762
uncultured_eukaryote_SRR1300374,68,98,263,429,0.158508158508
Pelagomonas_calceolata_SRR1300368,195,68,166,429,0.454545454545
Paraphysomonas_vestita_SRR1300418,199,83,147,429,0.463869463869
Chattonella_subsalsa_SRR1300239,234,75,120,429,0.545454545455
uncultured_eukaryote_SRR1300244,238,66,125,429,0.554778554779
Detonula_confervacea_SRR1300391,294,28,107,429,0.685314685315
Gephyrocapsa_oceanica_SRR1300424,195,94,140,429,0.454545454545
Coscinodiscus_wailesii_SRR1300397,204,90,135,429,0.475524475524
Isochrysis_SRR1300439,194,94,141,429,0.452214452214
Florenciella_SRR1300366,134,90,205,429,0.312354312354
Haptolina_brevifila_SRR1300415,186,99,144,429,0.433566433566
Chlamydomonas_SRR1300379,199,76,154,429,0.463869463869
Bigelowiella_natans_SRR1300357,254,68,107,429,0.592074592075
Timspurckia_oligopyrenoides_SRR1300387,249,50,130,429,0.58041958042
Schizochytrium_aggregatum_SRR1300412,219,67,143,429,0.51048951049
Pycnococcus_SRR1300422,285,38,106,429,0.664335664336
uncultured_eukaryote_SRR1300243,264,88,77,429,0.615384615385
Synedropsis_cf._recta_SRR1300382,178,70,181,429,0.414918414918
Pleurochrysis_carterae_SRR1300347,178,90,161,429,0.414918414918
Pyramimonas_obovata_SRR1300378,230,84,115,429,0.536130536131
Micromonas_SRR1300420,280,56,93,429,0.652680652681
uncultured_eukaryote_SRR1300384,137,51,241,429,0.319347319347
Hemiselmis_tepida_SRR1300402,140,87,202,429,0.32634032634
Hemiselmis_andersenii_SRR1300350,179,106,144,429,0.417249417249
Phaeocystis_SRR1300380,153,86,190,429,0.356643356643
Hemiselmis_virescens_SRR1300403,184,105,140,429,0.428904428904
Neobodo_designis_SRR1300419,201,44,184,429,0.468531468531
