assembly,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff,SampleName
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0954.trinity_out_2.2.0.Trinity.fasta,20518,201,6619,21159058,1031.24369,0,8044,0,10581,65.96401999999999,448,1074,1605,2257,3353,0.41316,0.0086,0.00442,1.86392,0,0.0,0.19169,39190516,38251283,0.97603,35947519,0.91725,2303764,11526,692679,0.03274,5933,0.28916,751,0.0366,10131,0.49376000000000003,2955,0.14402,0.40575,0.4522,0.03213,MMETSP0954
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0932.trinity_out_2.2.0.Trinity.fasta,4990,201,4451,1870855,374.92084,0,155,0,930,92.64433000000001,222,282,380,575,1050,0.57526,0.02047,0.00366,2.83843,0,0.0,0.07678,27255095,7399877,0.2715,4305651,0.15798,3094226,2197,13446,0.00719,779,0.15611,30,0.00601,1432,0.28697,706,0.14148,0.03437,0.06963,0.39061999999999997,MMETSP0932
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1159.trinity_out_2.2.0.Trinity.fasta,10098,201,9758,10536556,1043.42999,0,4212,0,5953,69.32111,459,1127,1621,2172,3159,0.52436,0.006659999999999999,0.00592,1.92546,0,0.0,0.19226,30646639,29710935,0.96947,28395914,0.92656,1315021,5507,290010,0.02752,2679,0.2653,317,0.031389999999999994,4553,0.45088,1555,0.15399000000000002,0.42291999999999996,0.47141000000000005,0.03664,MMETSP1159
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0595.trinity_out_2.2.0.Trinity.fasta,32131,201,11697,33781846,1051.37861,0,12578,2,18055,78.02963000000001,446,1109,1674,2354,3753,0.59531,0.01258,0.00632,2.20126,0,0.0,0.18792999999999999,20738219,19875336,0.95839,18381885,0.88638,1493451,18973,999550,0.029589999999999998,9053,0.28175,910,0.028319999999999998,19643,0.61134,835,0.02599,0.48306000000000004,0.58735,0.37978,MMETSP0595
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0959.trinity_out_2.2.0.Trinity.fasta,26768,201,7575,24058402,898.7747300000001,0,9069,0,11647,70.90049,371,927,1451,1987,2829,0.48226,0.00462,0.00392,2.04736,0,0.0,0.17255,21798418,20696777,0.9494600000000001,19497076,0.89443,1199701,13613,986819,0.04102,6744,0.25194,1238,0.04625,15058,0.5625399999999999,2057,0.07685,0.40276999999999996,0.48281,0.32201,MMETSP0959
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1012.trinity_out_2.2.0.Trinity.fasta,70254,201,11372,64020407,911.2706300000001,0,22597,3,31131,70.27253,369,913,1452,2107,3468,0.42171000000000003,0.01267,0.01184,1.78053,0,0.0,0.16658,26679164,24851585,0.9315,22561697,0.84567,2289888,22873,8639295,0.13495,37869,0.53903,9852,0.14023,43556,0.61998,12222,0.17397,0.23099,0.41496000000000005,0.08817,MMETSP1012
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1163.trinity_out_2.2.0.Trinity.fasta,46917,201,12774,46087023,982.3096699999999,0,16180,11,24895,73.49804,406,973,1557,2283,3613,0.65265,0.00476,0.00033999999999999997,2.32219,0,0.0,0.15693,23808036,21831584,0.9169799999999999,19697159,0.8273299999999999,2134425,16833,8449840,0.18335,25766,0.54918,7427,0.1583,27688,0.59015,7507,0.16000999999999999,0.22503,0.40963,0.048889999999999996,MMETSP1163
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1434.trinity_out_2.2.0.Trinity.fasta,20091,201,4763,11227432,558.82893,0,2366,0,7439,81.50085,273,476,709,985,1523,0.5128199999999999,0.01023,0.0038799999999999998,2.02765,0,0.0,0.11732999999999999,13446567,12209742,0.90802,10442749,0.77661,1766993,10151,324175,0.02887,6172,0.3072,708,0.03524,12182,0.60634,2027,0.10089,0.26242,0.33451,0.27971,MMETSP1434
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0752.trinity_out_2.2.0.Trinity.fasta,33789,201,11387,30504415,902.79129,0,11103,2,16951,77.09541,394,871,1341,1907,3036,0.37727,0.01121,0.006959999999999999,1.71973,0,0.0,0.16380999999999998,26590366,24644363,0.9268200000000001,21920142,0.82436,2724221,23961,832572,0.02729,12624,0.37361,1213,0.0359,12240,0.36225,3262,0.09654,0.33369,0.47395,0.37215,MMETSP0752
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0471.trinity_out_2.2.0.Trinity.fasta,60232,201,14989,39729242,659.60357,0,11986,6,24912,91.48445,275,557,1010,1538,2443,0.59067,0.02222,-0.0036,1.91485,0,0.0,0.12828,37947608,34511934,0.90946,30536392,0.8047,3975542,27730,910427,0.02292,11309,0.18775999999999998,1293,0.02147,41013,0.68092,2042,0.0339,0.36851999999999996,0.52556,0.47548999999999997,MMETSP0471
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1334.trinity_out_2.2.0.Trinity.fasta,60887,201,7657,38197456,627.3499400000001,0,10629,0,22464,81.06104,277,521,885,1336,2173,0.62074,0.01235,0.0015199999999999999,2.3641900000000002,0,0.0,0.11902,22179510,19310718,0.87066,15754479,0.71032,3556239,39166,1251709,0.03277,23535,0.38654,1866,0.03065,41429,0.68042,2802,0.04602,0.253,0.40429,0.44231000000000004,MMETSP1334
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1336.trinity_out_2.2.0.Trinity.fasta,28868,201,13035,23662803,819.6897299999999,0,8308,1,14548,82.34888000000001,359,779,1185,1681,2711,0.43642,0.0109,0.00512,1.7982799999999999,0,0.0,0.15791,14928287,13872538,0.9292799999999999,12333582,0.82619,1538956,17754,819575,0.03464,10095,0.3497,1197,0.041460000000000004,16289,0.56426,1485,0.05144,0.36707,0.49622,0.41668999999999995,MMETSP1336
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1321.trinity_out_2.2.0.Trinity.fasta,29766,201,30750,23967111,805.1841400000001,0,7311,16,15169,91.27274,338,720,1191,1840,3564,0.53768,0.02806,0.022119999999999997,1.8435099999999998,0,0.0,0.14877,17422014,16341744,0.93799,14556808,0.83554,1784936,17122,645262,0.02692,9058,0.30430999999999997,819,0.027510000000000003,17622,0.59202,1426,0.04791,0.37649,0.48713,0.48248,MMETSP1321
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0528.trinity_out_2.2.0.Trinity.fasta,158863,201,14943,97327301,612.64927,0,25738,6,61556,92.51364000000001,264,489,875,1434,2472,0.5330600000000001,0.0078,0.0029,1.9525700000000001,0,0.0,0.12145,27443838,22845429,0.83244,18904616,0.68885,3940813,76012,1467605,0.015080000000000001,34366,0.21631999999999998,2035,0.01281,122649,0.77204,3364,0.02118,0.31847,0.46483,0.55652,MMETSP0528
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1452.trinity_out_2.2.0.Trinity.fasta,20669,201,6227,12745818,616.66351,0,3352,0,10276,95.38875,290,531,809,1165,1787,0.7017899999999999,0.01347,0.0035399999999999997,2.1604,0,0.0,0.1099,23661009,20678676,0.8739600000000001,15399258,0.65083,5279418,12731,462796,0.03631,10842,0.52455,798,0.038610000000000005,9092,0.43988999999999995,2567,0.1242,0.17177,0.26456999999999997,0.30684,MMETSP1452
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1114.trinity_out_2.2.0.Trinity.fasta,55089,201,8772,37320340,677.4553900000001,0,10746,0,26492,92.65133,301,578,943,1433,2385,0.66366,-0.00172,0.00823,2.46026,0,0.0,0.12237999999999999,18959660,16942937,0.8936299999999999,13192313,0.69581,3750624,34629,1181153,0.03165,24792,0.45003999999999994,1853,0.033639999999999996,38541,0.6996100000000001,1359,0.024669999999999997,0.25195,0.39509,0.50753,MMETSP1114
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1384.trinity_out_2.2.0.Trinity.fasta,75739,201,6417,44555117,588.27179,0,11063,0,30522,90.05972,271,480,778,1197,1986,0.46443999999999996,0.02022,0.00566,2.2685400000000002,0,0.0,0.11793,25183105,21344093,0.8475600000000001,16781318,0.66637,4562775,53988,1454762,0.03265,28668,0.37851,3695,0.04879,43889,0.57948,3606,0.04761,0.20926999999999998,0.3578,0.43765,MMETSP1384
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0759.trinity_out_2.2.0.Trinity.fasta,11692,201,18720,22825151,1952.20245,0,7219,88,8727,73.32086,1007,2031,3085,4455,7307,0.46212,0.006490000000000001,-0.00962,1.6522700000000001,0,0.0,0.28451,26739409,26086870,0.9756,24971568,0.93389,1115302,8859,698144,0.03059,3579,0.30611,416,0.03558,3433,0.29362,1299,0.1111,0.51152,0.58631,0.06599,MMETSP0759
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1180.trinity_out_2.2.0.Trinity.fasta,22693,201,7918,16756349,738.39285,0,5757,0,7793,67.11948000000001,300,684,1188,1677,2542,0.54491,0.0131,0.00125,1.7083400000000002,0,0.0,0.14129,21388626,20222020,0.9454600000000001,18344639,0.8576799999999999,1877381,10970,539758,0.03221,6347,0.27969,790,0.03481,16548,0.72921,1013,0.04464,0.368,0.41658999999999996,0.02391,MMETSP1180
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1328.trinity_out_2.2.0.Trinity.fasta,27845,201,24254,22319126,801.54879,0,6732,31,14721,89.7047,342,723,1135,1742,3615,0.62749,0.00672,0.0034799999999999996,2.4760400000000002,0,0.0,0.14103,23272029,21830957,0.9380799999999999,18989784,0.81599,2841173,13322,868864,0.03893,9223,0.33123,902,0.032389999999999995,17349,0.6230600000000001,1116,0.040080000000000005,0.38254,0.48273999999999995,0.49963,MMETSP1328
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0152.trinity_out_2.2.0.Trinity.fasta,39510,201,8886,25799110,652.9767099999999,0,7288,0,15923,85.17665,283,553,930,1422,2409,0.39965,0.01622,0.01407,1.88332,0,0.0,0.1266,22836808,20473212,0.8965,17627230,0.77188,2845982,26604,549553,0.0213,10463,0.26482,1081,0.027360000000000002,18062,0.45715,1773,0.04487,0.293,0.45601,0.48933999999999994,MMETSP0152
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1330.trinity_out_2.2.0.Trinity.fasta,16181,201,22626,14856109,918.1205699999999,0,4691,7,8305,77.0392,358,883,1521,2437,4335,0.57181,0.01616,0.012029999999999999,2.01828,0,0.0,0.16354000000000002,21842016,20142601,0.9222,17390037,0.7961699999999999,2752564,9195,520015,0.035,5681,0.35109,554,0.03424,9426,0.58254,1231,0.07608,0.33985,0.39607,0.042789999999999995,MMETSP1330
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1465.trinity_out_2.2.0.Trinity.fasta,18035,201,7164,10427087,578.15841,0,2418,0,7517,85.34401,280,487,741,1067,1680,0.60014,0.012029999999999999,0.01718,2.0794200000000003,0,0.0,0.11484000000000001,19393244,16231551,0.8369700000000001,12882357,0.66427,3349194,12111,509128,0.04883,7007,0.38852,1234,0.06842000000000001,3887,0.21553000000000003,2280,0.12642,0.14525,0.28423000000000004,0.38364000000000004,MMETSP1465
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0719.trinity_out_2.2.0.Trinity.fasta,7884,201,5948,3801556,482.1862,0,628,0,1925,79.20223,244,363,541,904,1958,0.5765899999999999,0.01162,0.00583,2.2795,0,0.0,0.09821,21388775,19366634,0.90546,17776832,0.8311299999999999,1589802,3184,210510,0.05537,2291,0.29059,560,0.07103,4521,0.57344,801,0.1016,0.18649000000000002,0.40237,0.9063399999999999,MMETSP0719
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0117.trinity_out_2.2.0.Trinity.fasta,129520,201,9351,61937206,478.20572999999996,0,10520,0,38608,92.5587,241,360,560,899,1669,0.57211,0.010159999999999999,0.00449,2.21743,0,0.0,0.09841,23424474,19587946,0.8362200000000001,16540048,0.7061,3047898,57196,843424,0.013619999999999998,27205,0.21004,1475,0.01139,112837,0.8711899999999999,2654,0.02049,0.31172,0.41934,0.5353100000000001,MMETSP0117
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0200.trinity_out_2.2.0.Trinity.fasta,17588,201,15996,24797629,1409.9175,0,9055,22,11607,72.96992,697,1420,2114,3105,5224,0.41168000000000005,0.00458,0.003,1.66822,0,0.0,0.23456999999999997,31886226,30608412,0.95993,28412015,0.8910399999999999,2196397,13646,725888,0.029269999999999997,6417,0.36485,638,0.03627,4392,0.24971999999999997,1752,0.09961,0.42735,0.546,0.41458999999999996,MMETSP0200
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1172.trinity_out_2.2.0.Trinity.fasta,13901,201,11177,14646350,1053.61844,0,5526,2,8145,72.13601,490,1045,1574,2213,3385,0.42191000000000006,0.017159999999999998,0.00436,1.99023,0,0.0,0.1888,25399862,24213723,0.9533,21723815,0.8552700000000001,2489908,10784,420813,0.028730000000000002,5195,0.37371,637,0.04582,5156,0.37091,1747,0.12567,0.35872,0.42754,0.0888,MMETSP1172
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1154.trinity_out_2.2.0.Trinity.fasta,52243,201,6643,36651421,701.55659,0,10897,0,27798,88.80211,328,621,936,1335,2137,0.68998,0.01065,0.00309,2.3569999999999998,0,0.0,0.12242,24247639,22360305,0.9221600000000001,19656133,0.8106399999999999,2704172,37306,1213592,0.03311,18462,0.35339,1969,0.037689999999999994,25848,0.49476000000000003,3097,0.05927999999999999,0.33766999999999997,0.47748,0.40438,MMETSP1154
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0040.trinity_out_2.2.0.Trinity.fasta,37737,201,7874,28414067,752.94981,0,9945,0,17156,72.92905999999999,335,725,1058,1414,2147,0.51088,0.007790000000000001,0.00853,2.16663,0,0.0,0.14762999999999998,26938724,25531387,0.94776,23873346,0.88621,1658041,19609,1708300,0.06012000000000001,9978,0.26441,1217,0.03225,21675,0.5743699999999999,3645,0.09659,0.38971,0.45268,0.14864000000000002,MMETSP0040
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0198.trinity_out_2.2.0.Trinity.fasta,24096,201,14000,21513149,892.8099699999999,0,7691,3,12976,82.0363,390,856,1340,1917,3082,0.51261,0.00864,0.00777,2.05905,0,0.0,0.17246,23779619,22689876,0.9541700000000001,20664154,0.8689899999999999,2025722,17101,500497,0.02326,8393,0.34831999999999996,759,0.0315,12362,0.51303,1261,0.052329999999999995,0.40265,0.53799,0.4201,MMETSP0198
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0004.trinity_out_2.2.0.Trinity.fasta,33559,201,17276,27919170,831.94285,0,9448,3,16820,81.26380999999999,351,785,1259,1859,3011,0.47963999999999996,0.011470000000000001,0.00866,2.0112400000000004,0,0.0,0.15919,24700588,23318105,0.9440299999999999,21079542,0.8534,2238563,23176,829586,0.029710000000000004,11990,0.35728000000000004,1021,0.03042,19756,0.5886899999999999,1807,0.05385,0.38093,0.49163999999999997,0.52275,MMETSP0004
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0503.trinity_out_2.2.0.Trinity.fasta,75283,201,10011,46398320,616.3186900000001,0,12311,1,32250,95.4826,273,499,852,1360,2282,0.67637,0.00543,0.00205,2.07245,0,0.0,0.11124,21627806,18504702,0.8556,14936509,0.69062,3568193,45464,789374,0.01701,17793,0.23635,1138,0.015119999999999998,51380,0.6824899999999999,2356,0.0313,0.28156,0.41927,0.43241,MMETSP0503
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0233.trinity_out_2.2.0.Trinity.fasta,9596,201,21000,9730469,1014.0130300000001,0,2949,39,5059,72.45224,404,960,1626,2749,6693,0.35959,0.01252,0.00519,1.69982,0,0.0,0.1693,14203833,13998210,0.9855200000000001,13509732,0.9511299999999999,488478,5472,131810,0.01355,2208,0.2301,102,0.01063,7061,0.73583,444,0.04627,0.54322,0.60946,0.49992,MMETSP0233
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0470.trinity_out_2.2.0.Trinity.fasta,62116,201,12200,39943491,643.04674,0,11732,2,24748,90.44151,271,536,968,1494,2354,0.5877100000000001,0.01932,-0.0016300000000000002,1.92484,0,0.0,0.12613,28606543,25378931,0.8871700000000001,22064458,0.77131,3314473,28661,815289,0.02041,11935,0.19214,1220,0.01964,43345,0.69781,2242,0.03609,0.36191,0.45913999999999994,0.4403,MMETSP0470
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1123.trinity_out_2.2.0.Trinity.fasta,64145,201,5998,34575609,539.0226700000001,0,7870,0,22701,89.81975,254,428,697,1073,1734,0.5645600000000001,0.0131,0.005370000000000001,1.9464400000000002,0,0.0,0.11155999999999999,23009175,20335592,0.8838,18343665,0.79723,1991927,23037,880785,0.02547,11703,0.18245,1614,0.02516,46328,0.72224,3028,0.04721,0.36653,0.51,0.53975,MMETSP1123
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1157.trinity_out_2.2.0.Trinity.fasta,52313,201,9089,38269491,731.54839,0,11828,0,28992,87.96148000000001,343,659,974,1385,2240,0.68919,0.01034,0.00436,2.35545,0,0.0,0.1266,27878152,25629976,0.9193600000000001,22340706,0.80137,3289270,40141,1390793,0.03634,19711,0.37679,2194,0.04194,23636,0.45182,3613,0.06907,0.31915,0.4525,0.45143999999999995,MMETSP1157
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1175.trinity_out_2.2.0.Trinity.fasta,51565,201,11238,28653604,555.6793200000001,0,6717,2,16326,84.75898000000001,251,429,744,1198,2185,0.55255,0.016059999999999998,0.01223,1.9906400000000002,0,0.0,0.11116,14648785,11919243,0.81367,9086687,0.6203,2832556,31014,884320,0.030860000000000002,18627,0.36123,1709,0.033139999999999996,38212,0.74105,1949,0.0378,0.17403,0.31075,0.43528999999999995,MMETSP1175
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1403.trinity_out_2.2.0.Trinity.fasta,15140,201,15377,20784632,1372.82906,0,7508,17,11087,78.51275,664,1360,2107,3010,5006,0.63298,0.00655,0.00149,2.31719,0,0.0,0.20876999999999998,18284387,17393214,0.95126,15196492,0.8311200000000001,2196722,10964,1721088,0.08281000000000001,6596,0.43567,966,0.0638,5801,0.38316,1069,0.07061,0.36195,0.4926,0.40852,MMETSP1403
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1173.trinity_out_2.2.0.Trinity.fasta,33405,201,8736,26480549,792.7121400000001,0,9218,0,17117,88.22426999999999,333,757,1192,1704,2684,0.60741,0.01242,0.00928,1.8264599999999998,0,0.0,0.14902,22256636,20273662,0.9109,17578289,0.7898,2695373,17305,1465093,0.05533,12553,0.37578,2478,0.07418,18547,0.5552199999999999,1549,0.04637,0.29506,0.49443000000000004,0.47268000000000004,MMETSP1173
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1469.trinity_out_2.2.0.Trinity.fasta,14645,201,11915,15082691,1029.88672,0,5425,1,8342,76.75209,422,1066,1669,2398,3830,0.57053,0.0153,0.01335,1.7927799999999998,0,0.0,0.17697000000000002,25357875,23336531,0.9202899999999999,19667672,0.7756,3668859,9613,686646,0.04553,6296,0.42991,744,0.0508,6094,0.41611000000000004,1794,0.1225,0.27519,0.3632,0.26911,MMETSP1469
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0904.trinity_out_2.2.0.Trinity.fasta,41604,201,6762,31497760,757.0849,0,10894,0,18078,78.85454,321,719,1130,1595,2409,0.47226,0.0147,0.0070599999999999994,1.84182,0,0.0,0.14855,27354047,24533160,0.8968700000000001,21622030,0.79045,2911130,23476,957206,0.030389999999999997,13450,0.32329,1348,0.0324,22991,0.55262,5648,0.13576,0.2947,0.35335,0.03712,MMETSP0904
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1446.trinity_out_2.2.0.Trinity.fasta,15994,201,9769,13017340,813.88896,0,4394,0,8627,80.94184,368,753,1139,1673,2623,0.56235,0.00698,0.01065,1.99265,0,0.0,0.15689,20980222,18684711,0.89059,15390334,0.73356,3294377,11801,528393,0.04059,7492,0.46843,819,0.051210000000000006,6365,0.39796,1395,0.08722,0.26106999999999997,0.35218,0.12013,MMETSP1446
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1348.trinity_out_2.2.0.Trinity.fasta,22995,201,6495,22340571,971.54038,0,8665,0,11086,66.52412,395,1058,1578,2142,3097,0.39826,0.01381,0.008440000000000001,1.97426,0,0.0,0.18037,28152396,27172018,0.9651799999999999,25336215,0.89997,1835803,11419,740443,0.033139999999999996,6520,0.28354,776,0.03375,12631,0.54929,3531,0.15356,0.389,0.42906000000000005,0.03279,MMETSP1348
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1068.trinity_out_2.2.0.Trinity.fasta,71329,201,18085,50367558,706.1301599999999,0,15714,2,31448,82.56716999999999,303,635,1017,1491,2403,0.61758,0.01078,0.008440000000000001,2.09682,0,0.0,0.13149,29729660,24743882,0.8323,18140396,0.6101800000000001,6603486,46277,1906960,0.037860000000000005,34742,0.48707,2552,0.03578,38876,0.54502,5791,0.08119,0.19368,0.27282,0.23033,MMETSP1068
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1010.trinity_out_2.2.0.Trinity.fasta,37890,201,9310,29254687,772.0952,0,9748,0,15701,75.29923000000001,319,727,1176,1729,2841,0.42332,0.016630000000000002,0.00978,1.7763400000000003,0,0.0,0.14768,32756417,30825083,0.94104,28161173,0.8597100000000001,2663910,22227,1110816,0.03797,12831,0.33864,1349,0.0356,21927,0.5787,4570,0.12061,0.33723000000000003,0.41036000000000006,0.09164,MMETSP1010
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1323.trinity_out_2.2.0.Trinity.fasta,30809,201,9042,17833843,578.85173,0,4235,0,10854,85.27721,264,467,764,1193,2104,0.61574,0.018369999999999997,0.01515,2.16395,0,0.0,0.11317,12004845,10370153,0.8638299999999999,8771470,0.7306600000000001,1598683,13404,624908,0.035039999999999995,9160,0.29732,1033,0.033530000000000004,21669,0.70333,2539,0.08241,0.27684000000000003,0.33253,0.060579999999999995,MMETSP1323
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0942.trinity_out_2.2.0.Trinity.fasta,26963,201,20679,22501428,834.52984,0,7096,21,13940,91.88524,327,789,1344,2065,3829,0.7036,0.0069,0.00282,2.21581,0,0.0,0.13369,32571944,31280496,0.96035,29121677,0.89407,2158819,16338,614693,0.02732,7236,0.26837,698,0.025889999999999996,16814,0.6236,1323,0.049069999999999996,0.43473,0.51363,0.50612,MMETSP0942
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0807.trinity_out_2.2.0.Trinity.fasta,11627,201,19268,22226261,1911.60755,0,7136,38,8163,58.913169999999994,1139,2166,3043,4162,6459,0.53062,0.00234,0.0036200000000000004,1.93985,0,0.0,0.29204,16184361,15658386,0.9675,15015967,0.92781,642419,4090,3081512,0.13864,5801,0.49892,1864,0.16032000000000002,6018,0.51759,1911,0.16435999999999998,0.32354,0.49556000000000006,0.03678,MMETSP0807
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1309.trinity_out_2.2.0.Trinity.fasta,15611,201,8423,13568575,869.16757,0,4753,0,8356,80.3187,386,827,1278,1847,2956,0.50976,0.02713,0.027469999999999998,1.8413099999999998,0,0.0,0.16276,21677948,19515553,0.90025,16518256,0.76198,2997297,11666,696812,0.05135,7126,0.45647,1101,0.07053,5196,0.33284,1172,0.07508,0.23706,0.41408,0.34734,MMETSP1309
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0888.trinity_out_2.2.0.Trinity.fasta,27756,201,16351,29455666,1061.2359900000001,0,9638,93,16977,82.04098,457,994,1569,2553,5805,0.61297,0.00398,0.00165,2.46837,0,0.0,0.1738,21134708,20271514,0.95916,19010354,0.89949,1261160,16188,2919406,0.09911,7300,0.26300999999999997,1055,0.03801,13990,0.5040399999999999,1159,0.041760000000000005,0.4687,0.61927,0.51558,MMETSP0888
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1081.trinity_out_2.2.0.Trinity.fasta,40209,201,9212,26144674,650.21945,0,7674,0,16446,83.31863,284,569,923,1341,2139,0.4834,0.01705,0.00899,1.8007799999999998,0,0.0,0.1318,24154590,22185857,0.9184899999999999,19612907,0.81197,2572950,19724,633640,0.02424,11389,0.28325,1046,0.026010000000000002,29432,0.73198,1720,0.04278,0.33601,0.3979,0.28221,MMETSP1081
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1049.trinity_out_2.2.0.Trinity.fasta,49537,201,8617,37906979,765.2255700000001,0,12778,0,19845,71.31733,302,734,1231,1811,2842,0.52496,0.017159999999999998,0.00866,1.58255,0,0.0,0.14567,24224724,21758367,0.8981899999999999,18998017,0.7842399999999999,2760350,29429,1761212,0.04646,15517,0.31324,1394,0.02814,28482,0.57496,8593,0.17347,0.26074,0.30086999999999997,0.03271,MMETSP1049
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1356.trinity_out_2.2.0.Trinity.fasta,43767,201,8199,25040307,572.12756,0,6239,0,15816,86.63869,265,454,765,1174,1912,0.58429,0.03547,0.013619999999999998,1.89857,0,0.0,0.1119,26306167,22920825,0.87131,18492385,0.70297,4428440,18903,632176,0.02525,13575,0.31017,972,0.02221,27693,0.63274,2630,0.06009,0.28629,0.37803000000000003,0.32597,MMETSP1356
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP0948.trinity_out_2.2.0.Trinity.fasta,39613,201,14767,30113651,760.19617,0,10183,2,17679,81.34676999999999,312,712,1174,1675,2722,0.4249,0.013219999999999999,0.00939,1.56408,0,0.0,0.14434,25308143,23473529,0.9275100000000001,21339346,0.8431799999999999,2134183,22605,799810,0.026560000000000004,10943,0.27625,1194,0.030139999999999997,25735,0.64966,1731,0.0437,0.35168,0.46306,0.39543,MMETSP0948
/mnt/home/ljcohen/mmetsp_assemblies_trinity2.2.0/MMETSP1128.trinity_out_2.2.0.Trinity.fasta,29099,201,14451,30762858,1057.17922,0,11229,8,14869,71.62187,442,1103,1686,2417,3952,0.55096,0.01407,0.00584,1.7954700000000001,0,0.0,0.18056,26371633,25037158,0.9494,22768367,0.8633700000000001,2268791,19391,1167283,0.037939999999999995,10349,0.35565,1253,0.04306,16224,0.5575399999999999,1121,0.03852,0.41081000000000006,0.51218,0.29529,MMETSP1128
